voltage_phase_a,voltage_phase_b,voltage_phase_c,current_phase_a,current_phase_b,current_phase_c,types
-301.9166453,-283.6239743,585.5406196,-12.93000743,19.65631932,-6.726311417,1
-191.6432753,-383.4294961,575.0727715,-15.80247249,18.49270484,-2.690232869,1
-73.08848993,-466.6660037,539.7544937,-17.99219935,16.52957582,1.462622081,1
48.6246427,-529.7366258,481.1119832,-19.40456409,13.85176433,5.552797476,1
168.2365738,-569.9159128,401.679339,-19.97853464,10.57498575,9.403545913,1
280.5785531,-585.4676106,304.8890575,-19.68930822,6.840838443,12.84846626,1
380.7959843,-575.7196889,194.9237046,-18.54938304,2.810684875,15.73869431,1
464.5582053,-541.0933814,76.53517614,-16.60801832,-1.341321254,17.94933557,1
528.2456271,-483.0849831,-45.16064403,-13.94910558,-5.435760675,19.38486232,1
569.1061467,-404.2011914,-164.9049553,-10.68754353,-9.295701731,19.98324159,1
585.3740721,-307.8507853,-277.5232868,-6.964272943,-12.75434606,19.7186158,1
576.3464229,-198.1973224,-378.1491005,-2.940186257,-15.66223641,18.6024201,1
542.4133079,-79.97922106,-462.4340868,1.210825026,-17.89371506,16.68288825,1
485.0410674,41.6949995,-526.7360669,5.309384655,-19.35235386,14.04296832,1
406.7089087,161.567472,-568.2763807,9.178382955,-19.97512112,10.79673824,1
310.8017733,274.4581876,-585.2599608,12.65063021,-19.73510538,7.084476255,1
201.4640639,375.4888375,-576.9529014,15.57608136,-18.64267834,3.066599055,1
83.42055428,460.2936183,-543.7141725,17.82831988,-16.74504667,-1.083270204,1
-38.22778089,525.2078893,-486.9801084,19.31002055,-14.12421206,-5.185804641,1
-158.2241929,567.4265319,-409.202339,19.95715514,-10.89342774,-9.063722839,1
-271.3833172,585.1251661,-313.7418489,19.74175925,-7.192304494,-12.54944965,1
-372.8152463,577.5389868,-204.7237405,18.67314071,-3.180777692,-15.49235755,1
-458.1368364,544.995813,-86.85897654,16.79747739,0.967803924,-17.76527568,1
-523.6611142,488.9019218,34.75919239,14.19582171,5.074169107,-19.26998522,1
-566.5566011,411.6812799,154.8753212,10.98059813,8.960870897,-19.94146369,1
-584.9696688,316.670797,268.2988718,7.290745058,12.45995457,-19.75069474,1
-578.1046395,207.9761291,370.1285104,3.285710872,15.42021543,-18.70592203,1
-546.2581695,90.29426243,455.963907,-0.861436219,17.71373272,-16.85229301,1
-490.8064296,-31.28945587,522.0958855,-4.971486933,19.24139749,-14.26990795,1
-414.1456372,-151.5210694,565.6667066,-8.866835019,19.93719527,-11.07035861,1
-319.5885095,-265.2050498,584.7935593,-12.3791521,19.77105882,-7.391906079,1
-211.2211119,-367.4288094,578.6499212,-15.35666159,18.75016736,-3.39350612,1
-93.72628835,-453.774987,547.5012754,-17.67069737,16.91863635,0.752059726,1
27.81869669,-520.5123344,492.6936377,-19.22126377,14.35561114,4.865650484,1
148.1615606,-564.7569528,416.5953922,-19.94135668,11.1718469,8.769506909,1
262.1019674,-584.5969144,322.494947,-19.79985896,7.504922592,12.29493293,1
364.7162488,-579.1748817,214.458633,-18.8028851,3.513295806,15.28958548,1
451.570168,-548.7251551,97.1549871,-16.99351699,-0.630544608,17.62405761,1
518.9105359,-494.5635484,-24.34698746,-14.44994224,-4.747532245,19.19747052,1
563.8273956,-419.030529,-144.7968666,-11.28207549,-8.659761076,19.94183283,1
584.3797701,-325.3900799,-258.9896902,-7.626808682,-12.19817325,19.82497863,1
579.6795364,-217.6886544,-361.990882,-3.642095642,-15.20986453,18.85195748,1
549.9298042,-100.5803181,-449.3494861,0.499873573,-17.56469168,17.06481618,1
496.4161387,20.87436573,-517.2905044,4.620113444,-19.16089634,14.54078184,1
421.4510079,141.4270166,-562.8780244,8.540577433,-19.92950221,11.38892469,1
328.2738548,255.8682332,-584.142088,12.09185185,-19.83729579,7.745444843,1
220.9111127,359.2527057,-580.1638184,15.12047668,-18.88826152,3.767786745,1
104.0022116,447.1129155,-551.115127,17.49557697,-17.12340969,-0.372164426,1
-17.40090341,515.6521888,-498.2512854,19.11451832,-14.61900423,-4.495510377,1
-138.0520801,561.908761,-423.8566809,19.90734196,-11.48326715,-8.424070369,1
-252.7376598,583.8837624,-331.1461026,19.83978789,-7.851701978,-11.98808088,1
-356.5017729,580.6275946,-224.1258218,18.91477529,-3.88123831,-15.03353156,1
-444.8604956,552.2809653,-107.4204698,17.17227644,0.256549563,-17.42882039,1
-513.995612,500.0688079,13.92680414,14.68758936,4.382856822,-19.07044057,1
-560.9196097,426.2473488,134.6722609,11.56808401,8.319374756,-19.88745337,1
-583.6047775,334.0066099,249.5981676,7.948562525,11.89599596,-19.8445535,1
-581.070829,227.3325595,353.7382695,3.985434088,14.95816512,-18.94359482,1
-553.4272628,110.8348674,442.5923955,-0.150043957,17.37355776,-17.22351017,1
-501.8686311,-10.45229068,512.3209218,-4.279166576,19.03779836,-14.75862902,1
-428.6229197,-131.2877734,559.9106932,-8.223503373,19.87897067,-11.65546548,1
-336.8552711,-246.4499577,583.3052287,-11.81260904,19.8607254,-8.048115554,1
-230.5312097,-350.9623786,581.4935882,-14.89138874,18.98385102,-4.092462459,1
-114.2452816,-440.3087759,554.5540575,-17.32680021,17.28623961,0.040559462,1
6.977488338,-510.6282539,503.6507655,-19.01360281,14.84124951,4.172351294,1
127.8987413,-558.8821203,430.9833791,-19.8789053,11.75453528,8.124367272,1
243.2931476,-582.9851972,339.6920496,-19.88531566,8.159482079,11.72583023,1
348.1742076,-581.8959263,233.7217186,-19.03255685,4.211441766,14.82111133,1
438.0097312,-555.6613779,117.6516467,-17.35747887,0.081019699,17.27645519,1
508.9176861,-505.4152168,-3.502469315,-14.93246628,-4.053297558,18.98575985,1
557.8339505,-433.3287134,-124.5052371,-11.86231033,-8.012855118,19.87516166,1
582.6447224,-342.5169178,-240.1278046,-8.279680638,-11.62654993,19.90622718,1
582.2778621,-236.9040494,-345.3738127,-4.33939217,-14.73822459,19.07761395,1
556.7492227,-121.0539218,-435.6953009,-0.211715284,-17.21341532,17.42512853,1
507.1619648,0.027272242,-507.189237,3.924982112,-18.94516252,15.0201792,1
435.6588858,121.1072918,-556.7661776,7.891942305,-19.85863275,11.96669018,1
345.3298244,236.9539466,-582.2837709,11.51774238,-19.91435251,8.396610865,1
240.0781399,342.5611939,-582.6393338,14.64570187,-19.10991399,4.464213851,1
124.4520381,433.3654632,-557.8175013,17.14065331,-17.48007908,0.339428469,1
3.448031008,505.4428601,-508.8908911,18.89478321,-15.09527729,-3.799502342,1
-117.7049759,555.6787282,-437.9737524,19.83229094,-12.05856223,-7.773724381,1
-233.7716382,581.9022418,-348.1306036,19.91266432,-8.501158426,-11.41150095,1
-339.7364064,582.980213,-243.2438066,19.13243019,-4.576790757,-14.55563406,1
-431.0202603,558.8660598,-127.8457995,17.52530455,-0.455041587,-17.07025737,1
-503.6785814,510.6018189,-6.923237464,15.16073561,3.685977341,-18.84670732,1
-554.5716101,440.2731169,114.2984932,12.14090269,7.667321586,-19.80821883,1
-581.500123,350.9190443,230.5810787,8.596300812,11.31694667,-19.91324242,1
-583.3004672,246.4008288,336.8996384,4.68010169,14.4771426,-19.15723979,1
-559.8948452,131.2349808,428.6598643,0.561534725,17.0113489,-17.57287986,1
-512.2946761,10.39812369,501.8965524,-3.581425823,18.81005579,-15.22862705,1
-442.5568902,-110.8880601,553.4449503,-7.569751584,19.79553637,-12.22578281,1
-353.695043,-227.3824714,581.0775144,-11.23109637,19.92520542,-8.694108071,1
-249.5490917,-334.0510762,583.6001679,-14.4072437,19.19345962,-4.786215932,1
-134.6194603,-426.2844399,560.9039003,-16.96094379,17.63191966,-0.670976854,1
-13.87256454,-500.0969132,513.9694777,-18.78184444,15.30806389,3.473778689,1
107.4738006,-552.2988622,444.8250617,-19.79125968,12.3223123,7.46894474,1
224.1759352,-580.6345018,356.4585666,-19.94556998,8.803687219,11.1418795,1
331.1908292,-583.8793735,252.6885442,-19.23810717,4.90423782,14.33386564,1
423.8940839,-561.8932576,137.9991737,-17.6994426,0.792469724,16.90696892,1
498.2797445,-515.6262329,17.34648839,-15.39606605,-3.353936591,18.74999864,1
551.1334085,-447.0776207,-104.0557878,-12.42751257,-7.355803839,19.78331257,1
580.1711282,-359.2095893,-220.9615389,-8.922061242,-11.04020065,19.96225843,1
584.1381064,-255.8191504,-328.3189559,-5.03119196,-14.24791441,19.27910345,1
562.8629193,-141.3740804,-421.4888389,-0.923039545,-16.84033123,17.76336856,1
517.2649246,-20.8198557,-496.4450689,3.224871797,-18.70542584,15.48055268,1
449.314533,100.6340544,-549.9485875,7.233299773,-19.76260254,12.52930234,1
361.9480621,217.7393029,-579.687365,10.92902953,-19.96617786,9.037148894,1
258.9408498,325.4354599,-584.3763097,14.15235876,-19.30735477,5.154997576,1
144.7441122,419.0686875,-563.8127997,16.7639988,-17.81460273,1.05060646,1
24.29259475,494.5928444,-518.8854392,18.65109376,-15.55242752,-3.098662803,1
-97.20867163,548.7443306,-451.535659,19.73209722,-12.61858375,-7.113509261,1
-214.5092934,579.1831161,-364.6738227,19.96029616,-9.139850586,-10.82044073,1
-322.5403983,584.5938598,-262.0534616,19.3258295,-5.26655335,-14.05927084,1
-416.6336742,564.7427492,-148.109075,17.85611424,-1.166067511,-16.69004116,1
-492.7231,520.4876035,-27.76450343,15.61466071,2.984414031,-18.5990691,1
-547.520649,453.7408055,93.77984348,12.69832808,7.00553793,-19.70386052,1
-578.6583729,367.3866623,211.2717106,9.233138868,10.72354073,-19.95667446,1
-584.7907278,265.1567664,319.6339614,5.368833141,13.97775764,-19.34658618,1
-565.6527183,151.4687441,414.1839742,1.272397852,16.6275653,-17.89995925,1
-522.0713488,31.23535777,490.835991,-2.879149109,18.55845848,-15.6793063,1
-455.9298863,-90.34778764,546.2776739,-6.906408328,19.68699816,-12.78058769,1
-370.0864797,-208.0267604,578.1132401,-10.6353512,19.96441716,-9.329064809,1
-268.2506513,-316.7163386,584.96699,-13.90484015,19.37872748,-5.473887178,1
-154.8229987,-411.7197559,566.5427547,-16.57359185,17.95523836,-1.381647322,1
-34.70503293,-488.9316616,523.6366945,-18.52628243,15.75546256,2.770818141,1
86.91262865,-545.0155233,458.1028947,-19.6785309,12.8744583,6.804070087,1
204.7745628,-577.5478081,372.7732453,-19.98054554,9.436721452,10.54382093,1
313.7876413,-585.1227091,271.3350678,-19.41927549,5.590805815,13.82846603,1
409.2411186,-567.4128949,158.1717763,-18.0189747,1.502903669,16.51606711,1
487.0101955,-525.1836535,38.17345802,-15.84015391,-2.650335819,18.49048572,1
543.734263,-460.2598231,-83.47443991,-12.97696575,-6.689440084,19.66640196,1
576.962123,-375.4469354,-201.5151877,-9.55313622,-10.43986865,19.99300132,1
585.2579112,-274.4099812,-310.8479301,-5.716618096,-13.73955548,19.45617055,1
568.2631444,-161.5150365,-406.7481079,-1.633197548,-16.4459123,18.07910751,1
526.7122118,-41.64059278,-485.0716191,2.520669949,-18.44199019,15.92131872,1
462.4006399,80.03325588,-542.4338958,6.565484719,-19.64153329,13.07604798,1
378.1075031,198.2486583,-576.3561614,10.32645955,-19.99270613,9.666246975,1
277.4753325,307.8972119,-585.3725443,13.64107269,-19.48033357,5.839262273,1
164.8527122,404.2407105,-569.0934226,16.36609089,-18.12655657,1.760468051,1
45.10636574,483.1158948,-528.2222606,18.38375887,-15.98987543,-2.393880152,1
-76.58914807,541.114358,-464.52521,19.6068878,-13.16262181,-6.444261907,1
-194.9750419,575.7298319,-380.7547901,19.98262305,-9.766968849,-10.21564945,1
-304.9355457,585.4664897,-280.530944,19.4947281,-5.949651742,-13.54507112,1
-401.7189733,569.9035844,-168.1846111,18.16428619,-1.875626912,-16.28865374,1
-481.1430547,529.7136306,-48.57057586,16.04878928,2.279056194,-18.32783983,1
-539.7756639,466.6333433,73.14232057,13.23965362,6.334862669,-19.57451076,1
-575.0831295,383.3885899,191.6945396,9.858269459,10.11653033,-19.97479457,1
-585.5397218,283.5765979,301.963124,6.050755428,13.46064326,-19.51139397,1
-570.6935837,171.5105094,399.1830744,1.981644357,16.22269344,-18.20433376,1
-531.1862564,52.03299879,479.1532576,-2.173226615,18.28332536,-16.11009552,1
-468.7249566,-69.69299238,538.417949,-6.234314435,19.55349364,-13.3191769,1
-386.0088037,-188.4073597,574.4161634,-10.02612867,19.97831094,-9.952180938,1
-286.612183,-298.9801389,585.5923219,-13.38481492,19.53941979,-6.154604544,1
-174.8302872,-396.6331858,571.463473,-16.16523539,18.25578587,-2.090551136,1
-55.49351009,-477.1466519,532.6401619,-18.2472407,16.18287845,2.06436068,1
66.24128833,-537.0413357,470.8000474,-19.54086185,13.41027339,6.130586068,1
185.113623,-573.7290285,388.6154055,-19.99019801,10.05778238,9.932412566,1
295.9867037,-585.6243572,289.6376535,-19.57583216,6.270275491,13.30555309,1
394.069409,-572.2132931,178.143884,-18.31567015,2.211421023,16.10424523,1
475.123324,-534.0753638,58.95203982,-16.26416693,-1.943387091,18.20755001,1
535.645893,-472.8586111,-62.78728195,-13.50997341,-6.014608502,19.524578,1
573.0217746,-391.2083738,-181.8134008,-10.17210563,-9.826314863,19.99841688,1
585.6358572,-292.6529763,-292.9828809,-6.394801744,-13.21379216,19.60859078,1
572.9430528,-181.4512599,-391.4917929,-2.341289107,-16.03065847,18.37194511,1
535.4918513,-62.40854713,-473.0833042,1.813269203,-18.15518945,16.34191858,1
474.9006189,59.33100922,-534.2316281,5.889343658,-19.49557845,13.60623403,1
393.7876642,178.5067185,-572.2943827,9.710796228,-19.99390366,10.28310765,1
295.6580941,289.9686809,-585.6267749,13.11249177,-19.62863111,6.516140562,1
184.7523487,388.9003278,-573.6526765,15.94743396,-18.41554517,2.468113413,1
65.86296096,471.0265593,-536.8895203,18.09311741,-16.4070665,-1.686047778,1
-55.87254198,532.798482,-476.9259401,19.45682141,-13.68998679,-5.766830665,1
-175.1936447,571.5467666,-396.353122,19.9796167,-10.38171828,-9.597893774,1
-286.9441643,585.5969965,-298.6528322,19.6389119,-6.625220037,-13.01368669,1
-386.2950631,574.3420237,-188.0469605,18.44942977,-2.58282035,-15.86660392,1
-468.9531241,538.2682056,-69.31508148,16.46257103,1.570797944,-18.03336333,1
-531.3464722,478.9343881,52.41208413,13.76419313,5.656145952,-19.42033352,1
-570.7789246,398.9045435,171.8743811,10.47090019,9.496684921,-19.96757983,1
-585.5464999,301.6369745,283.9095253,6.725004167,12.92645495,-19.65145431,1
-575.0110518,191.3348722,383.6761796,2.688375222,15.79724656,-18.48561762,1
-539.6278451,72.76468414,466.863161,-1.464553146,17.98500521,-16.52044869,1
-480.9258826,-48.94985584,529.8757384,-5.55432183,19.39519204,-13.84086774,1
-401.4418323,-168.5491381,569.9909704,-9.404201021,19.96686915,-10.56266663,1
-304.6104119,-280.8649591,585.475371,-12.84782717,19.67533286,-6.827505194,1
-194.6159651,-381.0438529,575.659818,-15.73639202,18.53318126,-2.796789732,1
-76.21164505,-464.7568224,540.9684675,-17.94507297,16.58976977,1.355301772,1
45.48598213,-528.3864073,482.9004252,-19.37842702,13.92907841,5.449346351,1
165.2180377,-569.1830037,403.964966,-19.97451513,10.66608277,9.308429404,1
277.8105804,-585.3836819,307.5731015,-19.70757873,6.941785589,12.76578964,1
378.3981866,-576.2883674,197.8901808,-18.58915284,2.917123705,15.67202529,1
462.6341977,-542.290093,79.65589534,-16.66756763,-1.233986501,17.90155013,1
526.8785512,-484.8580148,-42.02053644,-14.0258599,-5.332164474,19.35802043,1
568.3550775,-406.4739258,-161.8811517,-10.77818488,-9.200317004,19.9784982,1
585.2714653,-310.5250114,-274.7464538,-7.064883247,-12.67129089,19.73617092,1
576.8967124,-201.1574799,-375.7392324,-3.046416657,-15.59509609,18.64151016,1
543.5927142,-83.0973938,-460.4953204,1.103566248,-17.84538716,16.7418191,1
486.7986253,38.55355612,-525.3521814,5.205733656,-19.32492301,14.11918843,1
408.9686694,158.5385081,-567.5071776,9.082819988,-19.96976893,10.88694899,1
313.4660865,271.6725927,-585.1386792,12.56728602,-19.75205939,7.184774423,1
204.4177976,373.0669846,-577.4847822,15.5085587,-18.68120219,3.172645529,1
86.53606985,458.340162,-544.8762318,17.7795378,-16.80347188,-0.976062937,1
-35.08511324,523.8072436,-488.7221304,19.28208827,-14.20001019,-5.082074255,1
-155.1901763,566.6392225,-411.4490463,19.95128091,-10.98331961,-8.967956763,1
-268.5890594,584.9852147,-316.3961553,19.75819813,-7.292401883,-12.46579115,1
-370.3814947,578.052441,-207.6709463,18.71118355,-3.286751388,-15.4244267,1
-456.1687599,546.140485,-89.97172505,16.85548148,0.860537069,-17.71601291,1
-522.2437586,490.6283473,31.61541132,14.27128174,4.970248123,-19.24152427,1
-565.7512141,413.9148554,151.8363587,11.07025451,8.864790228,-19.93503939,1
-584.8110533,319.3150036,265.4960497,7.390724704,12.37586986,-19.76658966,1
-578.5996497,210.9167036,367.6829461,3.391694618,15.35176395,-18.74345428,1
-547.3854147,93.40413485,453.9812798,-0.754026994,17.66387618,-16.90984567,1
-492.5171985,-28.14467152,520.66187,-4.86729245,19.21229405,-14.34499897,1
-416.3660029,-148.4772677,564.8432706,-8.770356581,19.93010633,-11.15974808,1
-322.2225241,-262.3937615,584.6162856,-12.29455758,19.78629445,-7.4917362,1
-214.1549525,-364.9715178,579.1264703,-15.28760533,18.78707292,-3.499467921,1
-96.83317599,-451.7778783,548.6110543,-17.62016224,16.97562079,0.644540177,1
24.67301895,-519.061709,494.38869,-19.19143232,14.43021576,4.761214435,1
145.1130259,-563.9154962,418.8024703,-19.93351679,11.26085158,8.672662362,1
259.2823111,-584.4009882,325.1186771,-19.8143482,7.604484936,12.20985984,1
362.2473157,-579.6329523,217.3856367,-18.83907613,3.6191172,15.21995512,1
449.5586473,-549.8174282,100.2587809,-17.04984468,-0.523033248,17.57287393,1
517.4433508,-496.242824,-21.20052678,-14.5239713,-4.642973032,19.16694036,1
562.9679471,-421.2242411,-141.743706,-11.37060571,-8.562668553,19.93327052,1
584.1651973,-328.0034324,-256.1617648,-7.72601322,-12.1127393,19.83874921,1
580.1191115,-220.6087175,-359.510394,-3.747686389,-15.13977725,18.88746093,1
551.004532,-103.6809081,-447.3236239,0.392460693,-17.51297599,17.12051334,1
498.0795774,17.72723358,-515.806811,4.515521244,-19.12978326,14.61426094,1
423.6312759,138.3693382,-562.0006141,8.443326839,-19.9203325,11.47700555,1
330.8767369,253.032139,-583.9088759,12.00614654,-19.85046195,7.844316289,1
223.8241314,356.7607508,-580.5848822,15.05002142,-18.92319087,3.873171327,1
107.0994877,445.0727838,-552.1722715,17.44341753,-17.17858909,-0.264825612,1
-14.25321149,514.1520399,-499.8988284,19.08290988,-14.69204551,-4.390860681,1
-134.9899926,561.0134203,-426.0234278,19.89765162,-11.57101025,-8.326636937,1
-249.8934975,583.6319199,-333.7384224,19.8524356,-7.950351558,-11.90207903,1
-353.9984397,581.0301331,-227.0316934,18.94921574,-3.986527719,-14.9626826,1
-442.8061672,553.3204899,-110.5143227,17.22702257,0.149173898,-17.37619086,1
-512.4790614,501.7003979,10.77866349,14.76027667,4.278038627,-19.03830968,1
-560.006371,428.4004989,131.6058721,11.6555727,8.221647241,-19.87721454,1
-583.3343143,336.5882768,246.7460376,8.047073192,11.80958593,-19.85665413,1
-581.4548287,230.2311823,351.2236464,4.090711041,14.88681031,-18.97751695,1
-554.4491317,113.9251888,440.5239428,-0.042548799,17.32034535,-17.27779289,1
-503.4842115,-7.303811583,510.7880231,-4.17409715,19.00503153,-14.83093159,1
-430.7623981,-128.2171909,558.979589,-8.125398791,19.86806909,-11.74266846,1
-339.4261948,-243.5899598,583.0161546,-11.72570745,19.87216391,-8.146455622,1
-233.4224823,-348.4365535,581.8590359,-14.81944417,19.01713905,-4.197695031,1
-117.3319636,-438.2262714,555.558235,-17.27292036,17.33994243,-0.067023184,1
3.82878082,-509.0790604,505.2502796,-18.98011476,14.91305022,4.067062555,1
124.8240722,-557.9331828,433.1091106,-19.86725495,11.84133491,8.025917297,1
240.4253818,-582.6775217,342.25214,-19.89600522,8.257533528,11.63846835,1
345.6372687,-582.2428084,236.6055397,-19.06512319,4.316511698,14.74860774,1
435.9132472,-556.647828,120.7345807,-17.41051349,0.188571497,17.22193802,1
507.3522516,-506.9986077,-0.353643935,-15.0036762,-3.94790776,18.95157997,1
556.8672122,-435.4406226,-121.4265895,-11.94861717,-7.91417776,19.86279114,1
582.3184555,-345.0660841,-237.2523714,-8.377353627,-11.53884539,19.91619562,1
582.6061656,-239.7803166,-342.825849,-4.444209384,-14.66527908,19.10948564,1
557.7179098,-124.1329988,-433.5849109,-0.319146076,-17.15837728,17.47752127,1
508.7291758,-3.121559456,-505.6076163,3.819581327,-18.91040656,15.090824,1
437.7568974,118.0247748,-555.7816722,7.793127392,-19.84565703,12.05252935,1
347.8679759,234.070948,-581.9389239,11.42978461,-19.92371402,8.493930116,1
242.9467511,340.0022957,-582.9490469,14.57240335,-19.14120445,4.568802812,1
127.5271487,431.2412423,-558.768391,17.08518267,-17.53194263,0.446762625,1
6.59675725,503.8451096,-510.4418669,18.85953871,-15.16546902,-3.694066132,1
-114.6186988,554.6764912,-440.0577923,19.8187968,-12.14404524,-7.674747243,1
-230.8811766,581.5388275,-350.6576508,19.92150487,-8.598235043,-11.3232649,1
-337.1666648,583.2713255,-246.1046607,19.16322462,-4.681262307,-14.48195695,1
-428.882284,559.7991192,-130.9168352,17.57672338,-0.562389845,-17.01432793,1
-502.0647582,512.1365054,-10.07174719,15.23055809,3.58039491,-18.81094737,1
-553.5516774,442.3431124,111.208565,12.22611282,7.568071211,-19.79417858,1
-581.1181549,353.4348989,227.683256,8.693217667,11.22832096,-19.92153355,1
-583.5729696,249.2538255,334.3191441,4.78453844,14.40297503,-19.18750896,1
-560.8100424,134.3018341,426.5082082,0.668979593,16.95484818,-17.62382398,1
-513.8130201,13.54630661,500.2667135,-3.475614601,18.7736672,-15.29804966,1
-444.6127692,-107.794589,552.4073582,-7.470145179,19.78083609,-12.31068891,1
-356.199617,-224.4773892,580.6770063,-11.14199782,19.93283241,-8.790833579,1
-252.3941314,-331.4599194,583.8540508,-14.33250199,19.22308803,-4.890586029,1
-137.682024,-424.1191793,561.8012033,-16.90378748,17.6822729,-0.778486374,1
-17.02031062,-498.4511154,515.471426,-18.7447422,15.37696978,3.367770577,1
104.3768946,-551.2436467,446.8667521,-19.77581358,12.40679698,7.369013986,1
221.263695,-580.2154672,358.9517722,-19.95244628,8.900103595,11.05233944,1
328.5891003,-584.1146274,255.5255271,-19.2670075,5.008423216,14.25858059,1
421.715294,-562.7726342,141.0573403,-17.74911689,0.89992574,16.8491872,1
496.6180449,-517.111732,20.4936871,-15.46436654,-3.247849688,18.71221223,1
550.0606057,-449.10505,-100.9555557,-12.51148659,-7.255666619,19.76714936,1
579.7335809,-361.6913382,-218.0422427,-9.018078836,-10.95033658,19.96841194,1
584.3547222,-258.6479759,-325.7067463,-5.135102741,-14.17220303,19.30730284,1
563.7243377,-144.4277415,-419.2965962,-1.030352037,-16.7820405,17.81239031,1
518.7339213,-23.96639557,-494.7675258,3.118796067,-18.66707094,15.54827349,1
451.3276289,97.53060611,-548.858235,7.133045831,-19.74583715,12.61279087,1
364.4182658,214.8130544,-579.2313202,10.83893083,-19.97172274,9.132792445,1
261.7614173,322.8128621,-584.5742794,14.07630992,-19.33496657,5.258658196,1
147.7931594,416.8630698,-564.6562292,16.70528731,-17.86308456,1.157799759,1
27.43836407,492.8995175,-520.3378815,18.6122579,-15.61968062,-2.992573874,1
-94.10211722,547.6364675,-453.5343503,19.71481642,-12.7016982,-7.013114025,1
-211.5761964,578.7085906,-367.1323941,19.96531838,-9.235231078,-10.73008247,1
-319.9075056,584.7731773,-264.8656717,19.35293893,-5.370074505,-13.98285912,1
-414.4147601,565.5681608,-151.1534007,17.90414062,-1.27325218,-16.63088286,1
-491.0140497,521.923441,-30.90939126,15.68152989,2.878201308,-18.55972556,1
-546.3953151,455.7250226,90.67029254,12.78115169,6.904890613,-19.68603681,1
-578.1653841,369.8335155,208.3318686,9.328339097,10.63281178,-19.96114573,1
-584.9513874,267.9605207,316.9908667,5.472297341,13.90087143,-19.37316415,1
-566.4600838,154.5082418,411.951842,1.379656271,16.567848,-17.94750035,1
-523.4905317,34.37925394,489.1112778,-2.772730179,18.51849437,-15.74576109,1
-457.89956,-87.23534913,545.1349091,-6.805426321,19.66851791,-12.86308942,1
-372.5215293,-205.0802764,577.6018057,-10.5441686,19.96822308,-9.424053295,1
-271.0458519,-314.0631345,585.1089863,-13.827396,19.40465883,-5.577262648,1
-157.8575621,-409.4744838,567.3320458,-16.5132315,18.00217829,-1.488947583,1
-37.84782755,-487.1913456,525.0391731,-18.48561299,15.82138641,2.664224884,1
83.79741131,-543.8553672,460.0579559,-19.65930861,12.95652103,6.702785078,1
201.8215396,-577.0179454,375.1964058,-19.98359982,9.531380649,10.45221602,1
311.1244202,-585.2460367,274.1216165,-19.44447315,5.693974721,13.75049479,1
406.9827845,-568.1840834,161.2012988,-18.06522567,1.610127804,16.45509395,1
485.2543371,-526.5693779,41.31504075,-15.90545835,-2.543686174,18.44914052,1
542.5567556,-462.2002025,-80.35655312,-13.05850047,-6.587969823,19.64646641,1
